|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJl_TYInHIwoARhfIBO10VhMU,ChIJl_TYInHIwoARhfIBO10VhMU,Grace Field Church,5,3,"3522 Trinity Street, Los Angeles",34.0146587,-118.2679527,northeast,34.01597283,-118.2665206,,3522 Trinity Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJXwnopr3JwoARFYKk_TxH-oc,ChIJXwnopr3JwoARFYKk_TxH-oc,EVANGELIO ETERNO ADVENTISTA DEL SÉPTIMO DIA,4,1,"531-513 East 36th Street, Los Angeles",34.0146866,-118.2679425,northeast,34.01599958,-118.2665077,http://www.elevangelioeterno.com/,531-513 East 36th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJI7IBI3HIwoAR4Z6kLvy8OrQ,ChIJI7IBI3HIwoAR4Z6kLvy8OrQ,Bowen Memorial United Methodist Church,4,10,"3522 Trinity Street, Los Angeles",34.0146623,-118.268013,northeast,34.01595603,-118.2667014,,3522 Trinity Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJt6G4JHHIwoAR5SJk_JLWQu8,ChIJt6G4JHHIwoAR5SJk_JLWQu8,Trinity St. Gathering House,,,"3520 Trinity Street, Los Angeles",34.0148879,-118.2679236,northeast,34.01626843,-118.2666475,,3520 Trinity Street, Los Angeles,90240,,,,,,,,,
ChIJY1-GSHHIwoAR_4OjvAdaCLs,ChIJY1-GSHHIwoAR_4OjvAdaCLs,Los Cuatro Hermanos,4.7,15,"416 East 36th Street, Los Angeles",34.0144963,-118.2684065,northeast,34.01584528,-118.2670575,,416 East 36th Street, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJMTXSPXHIwoARjbF47cn8l3Y,ChIJMTXSPXHIwoARjbF47cn8l3Y,Os Barber Shop,4.7,30,"414 East 36th Street, Los Angeles",34.0145069,-118.2684221,northeast,34.01585588,-118.2670731,,414 East 36th Street, Los Angeles,90240,hair_care,health,,,,,,,
ChIJxdDB4nDIwoARh5WLQUnp1y0,ChIJxdDB4nDIwoARh5WLQUnp1y0,Adair Market,4.1,8,"3600 Adair Street, Los Angeles",34.0139707,-118.2671203,northeast,34.01538918,-118.2657708,,3600 Adair Street, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJJ--G4ODJwoARFfjbtIbscUk,ChIJJ--G4ODJwoARFfjbtIbscUk,Taxi Ebenezer,4.8,26,"513 East 35th Street, Los Angeles",34.0153786,-118.2671323,northeast,34.01661868,-118.2658556,http://www.taxiebenezer.com/,513 East 35th Street, Los Angeles,90240,,,,,,,,,
ChIJ0ynGKXHIwoARf2Rji-AOONE,ChIJ0ynGKXHIwoARf2Rji-AOONE,Un Encuentro Con Dios,5,5,"507 East 35th Street, Los Angeles",34.015493,-118.267358,northeast,34.01672863,-118.2660842,,507 East 35th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJlfhaKHHIwoARyZDJfbNZrtQ,ChIJlfhaKHHIwoARyZDJfbNZrtQ,Providence Baptist Church,,,"507 East 35th Street, Los Angeles",34.015493,-118.267358,northeast,34.01672863,-118.2660842,,507 East 35th Street, Los Angeles,90240,,,,,,,,,
ChIJ54_FUXDIwoARdDH0LCUJu0o,ChIJ54_FUXDIwoARdDH0LCUJu0o,Showcase Textiles Inc,,,"3608 San Pedro Street, Los Angeles",34.0132139,-118.2665127,northeast,34.01458703,-118.2652189,,3608 San Pedro Street, Los Angeles,90240,store,,,,,,,,
ChIJ4c8ReFyVwoARl8eyGaW10bI,ChIJ4c8ReFyVwoARl8eyGaW10bI,Automated Laundry Systems,4.1,17,"3626 San Pedro Street, Los Angeles",34.0128322,-118.2667452,northeast,34.01420718,-118.2654556,http://www.automated-laundry.com/,3626 San Pedro Street, Los Angeles,90240,home_goods_store,store,,,,,,,
ChIJ5ZjqtHHIwoAR775YqUJ2sJI,ChIJ5ZjqtHHIwoAR775YqUJ2sJI,Knockout Jeans Inc.,3,2,"3711 San Pedro Street, Los Angeles",34.012382,-118.267614,northeast,34.01365738,-118.2660971,http://www.knockoutjeans.com/,3711 San Pedro Street, Los Angeles,90240,,,,,,,,,
ChIJA9dNK0vJwoARGxjCwBxzv7U,ChIJA9dNK0vJwoARGxjCwBxzv7U,Sala's House Cleaning,5,1,"3620 Adair Street, Los Angeles",34.0134106,-118.26744,northeast,34.01480223,-118.2661877,http://arianascleaning.com/index.html,3620 Adair Street, Los Angeles,90240,,,,,,,,,
ChIJpXvcGgrJwoARbLkec9W6BsQ,ChIJpXvcGgrJwoARbLkec9W6BsQ,"Novum Glass, Inc.",5,1,"3610 San Pedro Street B, Los Angeles",34.0129255,-118.2667003,northeast,34.01429798,-118.265405,http://www.novumglassinc.com/,3610 San Pedro Street B, Los Angeles,90240,general_contractor,,,,,,,,
ChIJoRZPT3DIwoARcZVtyZcsvDU,ChIJoRZPT3DIwoARcZVtyZcsvDU,Western Knitting Mill Corporation,,,"3610 San Pedro Street, Los Angeles",34.0129255,-118.2667003,northeast,34.01429798,-118.265405,,3610 San Pedro Street, Los Angeles,90240,,,,,,,,,
ChIJY6UPWnDIwoAR1YIhlPmXmT8,ChIJY6UPWnDIwoAR1YIhlPmXmT8,Natural Wondies,,,"3608 San Pedro Street, Los Angeles",34.0132139,-118.2665127,northeast,34.01458703,-118.2652189,,3608 San Pedro Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJYdDiV3DIwoARsPDbLeufWkY,ChIJYdDiV3DIwoARsPDbLeufWkY,Francy's Barber Salon,4.7,3,"3607 San Pedro Street, Los Angeles",34.0135524,-118.2665975,northeast,34.01487408,-118.2651862,,3607 San Pedro Street, Los Angeles,90240,hair_care,health,,,,,,,
ChIJ0V64S3DIwoARe_T5B5ihAaI,ChIJ0V64S3DIwoARe_T5B5ihAaI,Corinthian Faith Center,5,1,"3708 San Pedro Street, Los Angeles",34.012341,-118.2670066,northeast,34.01372488,-118.2657373,,3708 San Pedro Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJ-YSm9jzJwoARgSyiN-0eFi8,ChIJ-YSm9jzJwoARgSyiN-0eFi8,Makobi Jeans,,,"3711 San Pedro Street, Los Angeles",34.0123898,-118.2675999,northeast,34.01366678,-118.2660865,https://makobiusa.com/,3711 San Pedro Street, Los Angeles,90240,,,,,,,,,
ChIJYTu7-XDIwoARNps9PqYFGvg,ChIJYTu7-XDIwoARNps9PqYFGvg,Tres Amigos # 2 Restaurant and Pupuseria,4.1,81,"3603 San Pedro Street, Los Angeles",34.0136795,-118.2665939,northeast,34.01498083,-118.2651568,http://ordertresamigos2restaurantandpupuseria.com/,3603 San Pedro Street, Los Angeles,90240,restaurant,food,,,,,,,
ChIJddgBNnDIwoARorbdsNmG4bc,ChIJddgBNnDIwoARorbdsNmG4bc,Total Computers,,,"3712 San Pedro Street, Los Angeles",34.0122432,-118.2669832,northeast,34.01364178,-118.2657474,,3712 San Pedro Street, Los Angeles,90240,electronics_store,store,,,,,,,
ChIJKSjcXHDIwoARgI8VGOkxj_A,ChIJKSjcXHDIwoARgI8VGOkxj_A,Promo Tee USA,,,"3618 Mettler Street, Los Angeles",34.013131,-118.266024,northeast,34.01448058,-118.264839,,3618 Mettler Street, Los Angeles,90240,store,,,,,,,,
ChIJV8T8xXHIwoARtoAVn5S9tMc,ChIJV8T8xXHIwoARtoAVn5S9tMc,King Center,,,"3817 San Pedro Street, Los Angeles",34.011583,-118.268053,northeast,34.01287038,-118.2665638,,3817 San Pedro Street, Los Angeles,90240,,,,,,,,,
ChIJV8T8xXHIwoARzZc9Inshgmw,ChIJV8T8xXHIwoARzZc9Inshgmw,Children's Collective Inc,3.9,7,"3817 San Pedro Street, Los Angeles",34.0113826,-118.2681217,northeast,34.01268018,-118.2666556,http://www.childrenscollective.org/,3817 San Pedro Street, Los Angeles,90240,,,,,,,,,
ChIJZf1esvTJwoARxT6YfKRQsJc,ChIJZf1esvTJwoARxT6YfKRQsJc,Wildlife & Rodent Removal Los Angeles,4.2,5,"3723 Trinity Street, Los Angeles",34.0125836,-118.2696326,northeast,34.01388193,-118.268168,http://wildliferodentlosangeles.com/,3723 Trinity Street, Los Angeles,90240,,,,,,,,,
ChIJ2QAWDMbJwoARgzJGSz7opAg,ChIJ2QAWDMbJwoARgzJGSz7opAg,Bob's Doors & More,,,"3803 Trinity Street, Los Angeles",34.0120576,-118.2698153,northeast,34.01338198,-118.2684106,,3803 Trinity Street, Los Angeles,90240,,,,,,,,,
ChIJr2_VJnDIwoARgHqp9mhq5V4,ChIJr2_VJnDIwoARgHqp9mhq5V4,Franz Bakery,4,11,"457 East Martin Luther King Junior Boulevard, Los Angeles",34.0112624,-118.2661918,northeast,34.01251898,-118.2648423,http://www.franzbakery.com/,457 East Martin Luther King Junior Boulevard, Los Angeles,90240,food,,,,,,,,
ChIJnY_TzXHIwoARFd8lXUcT1xQ,ChIJnY_TzXHIwoARFd8lXUcT1xQ,The Cross Of Christ Missionary Baptist Church,,,"3812 San Pedro Street, Los Angeles",34.0115125,-118.2675529,northeast,34.01289333,-118.2662765,,3812 San Pedro Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJuVhAIHDIwoARek2aEherXUw,ChIJuVhAIHDIwoARek2aEherXUw,Patrician Apartments,,,"457 East Martin Luther King Junior Boulevard, Los Angeles",34.0113121,-118.2659546,northeast,34.01254428,-118.264605,,457 East Martin Luther King Junior Boulevard, Los Angeles,90240,,,,,,,,,
ChIJtcjo23HIwoARX8I-vziT1us,ChIJtcjo23HIwoARX8I-vziT1us,Gus Jr,4,730,"4001 San Pedro Street, Los Angeles",34.0109224,-118.2683821,northeast,34.01238748,-118.2671297,http://gusjr1.com/,4001 San Pedro Street, Los Angeles,90240,restaurant,food,,,,,,,
ChIJ5R7tJG7IwoARZmLvJsIObss,ChIJ5R7tJG7IwoARZmLvJsIObss,Aby Fitness Studio,4.8,6,"East 40th Place, Los Angeles",34.0100493,-118.2682785,northeast,34.01147968,-118.2669286,,East 40th Place, Los Angeles,90240,gym,health,,,,,,,
ChIJB9bW2HHIwoARfH3COUL-708,ChIJB9bW2HHIwoARfH3COUL-708,Ali Tobacco & Market,,,"San Pedro Street, Los Angeles",34.0106578,-118.268709,northeast,34.01203253,-118.2672983,,San Pedro Street, Los Angeles,90240,store,,,,,,,,
ChIJ5WRV1c_JwoARu4gfD5yC65k,ChIJ5WRV1c_JwoARu4gfD5yC65k,Karyna’style (All Bonitas ),5,11,"4005 San Pedro Street, Los Angeles",34.0108395,-118.2686897,northeast,34.01218758,-118.2672893,,4005 San Pedro Street, Los Angeles,90240,beauty_salon,hair_care,health,,,,,,
ChIJC0B_mAHJwoARMqvvCzgxa5U,ChIJC0B_mAHJwoARMqvvCzgxa5U,Sell Structured Settlement Advisors,,,"4007 San Pedro Street, Los Angeles",34.0108095,-118.268719,northeast,34.01215728,-118.2673043,https://sellstructuredsettlementadvisors.com/listing/california/los-angeles-104/sell-my-structured-settlement/sell-structured-settlement-advisors-258,4007 San Pedro Street, Los Angeles,90240,finance,,,,,,,,
ChIJ_QTm3XHIwoARFXuJh0y0Viw,ChIJ_QTm3XHIwoARFXuJh0y0Viw,Maggie's Fashion,,,"4005 San Pedro Street, Los Angeles",34.0108095,-118.268719,northeast,34.01215728,-118.2673043,,4005 San Pedro Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJBzB8R1nJwoAROZP-Q-d-c9k,ChIJBzB8R1nJwoAROZP-Q-d-c9k,Western Union,,,"The Jesschex Company, 4007 San Pedro Street, Los Angeles",34.0108095,-118.268719,northeast,34.01215753,-118.2673043,https://locations.westernunion.com/us/ca/los-angeles/96f1d95fd8eaf4cbd2d1976739d1e03b?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,The Jesschex Company, 4007 San Pedro Street,90240,finance,,,,,,,,
ChIJEUjJ2HHIwoARoqbX4oMgZQc,ChIJEUjJ2HHIwoARoqbX4oMgZQc,The JessChex Company,2,4,"4007 San Pedro Street, Los Angeles",34.0108095,-118.268719,northeast,34.01215728,-118.2673043,,4007 San Pedro Street, Los Angeles,90240,finance,,,,,,,,
ChIJp-1CIojIwoARXr7O-CwiG2c,ChIJp-1CIojIwoARXr7O-CwiG2c,Jae's Market,4.3,6,"3323 Hooper Avenue, Los Angeles",34.0129565,-118.2523649,northeast,34.01430568,-118.250919,,3323 Hooper Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJlcMjPYjIwoARVsApN02sCe0,ChIJlcMjPYjIwoARVsApN02sCe0,Wellness Ctr At Jefferson High school,5,2,"1317 East 33rd Street, Los Angeles",34.0130232,-118.251984,northeast,34.01446073,-118.2506035,,1317 East 33rd Street, Los Angeles,90240,doctor,health,,,,,,,
ChIJo3ZmfjvJwoARHltRHyx-kRY,ChIJo3ZmfjvJwoARHltRHyx-kRY,Samuel R. Browne Auditorium,,,"Hooper Ave. and, East 41st Street, Los Angeles",34.0107624,-118.250835,northeast,34.01203608,-118.2492845,http://jeffersonhs.us/,Hooper Ave. and, East 41st Street,90240,,,,,,,,,
ChIJkx-DE4jIwoARo3-HsqYStC4,ChIJkx-DE4jIwoARo3-HsqYStC4,Daylight Transport LLC,3.6,62,"3200 Hooper Avenue, Los Angeles",34.0138232,-118.2512461,northeast,34.01504223,-118.2499243,http://www.dylt.com/,3200 Hooper Avenue, Los Angeles,90240,,,,,,,,,
ChIJwyQxqGLIwoARo4fFMTOM8x8,ChIJwyQxqGLIwoARo4fFMTOM8x8,Ocean Pacific Cabinets,5,3,"1257 East 33rd Street, Los Angeles",34.0138527,-118.2527632,northeast,34.01511683,-118.2514114,,1257 East 33rd Street, Los Angeles,90240,,,,,,,,,
ChIJ5Y5LFjzJwoARUHyhyxSHhb8,ChIJ5Y5LFjzJwoARUHyhyxSHhb8,Precious Little Heartbeat WeeCare,,,"1238 East 33rd Street, Los Angeles",34.0134509,-118.253142,northeast,34.01491163,-118.2517963,https://weecare.co/daycare/precious-little-heartbeat?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,1238 East 33rd Street, Los Angeles,90240,,,,,,,,,
ChIJN3FlCojIwoAR-7CJdez01l8,ChIJN3FlCojIwoAR-7CJdez01l8,Express Source Inc,,,"2800 Hooper Avenue, Los Angeles",34.0147684,-118.2514841,northeast,34.01623608,-118.2500738,,2800 Hooper Avenue, Los Angeles,90240,plumber,,,,,,,,
ChIJoc4H4YfIwoAR5tTRqPXZRk0,ChIJoc4H4YfIwoAR5tTRqPXZRk0,Garment Dyeing Co.,,,United States,34.0149237,-118.2514443,northeast,34.01631373,-118.2500539,,,United States,90240,,,,,,,,,
ChIJxYkgdNvHwoARBgR8r_8QEQU,ChIJxYkgdNvHwoARBgR8r_8QEQU,J One Trading Inc,3,1,"2800 Hooper Avenue, Los Angeles",34.0148282,-118.251379,northeast,34.01626598,-118.2500408,,2800 Hooper Avenue, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJdaGxxIfIwoARh_a723ibwPw,ChIJdaGxxIfIwoARh_a723ibwPw,Reggie S Liquor,4,13,"2700 Hooper Avenue # 1, Los Angeles",34.015642,-118.2508727,northeast,34.01701643,-118.2495655,,2700 Hooper Avenue # 1, Los Angeles,90240,liquor_store,store,,,,,,,
ChIJHx7IGWHIwoARhoUGCmzBcLE,ChIJHx7IGWHIwoARhoUGCmzBcLE,United Acceptance Insurance,3.3,3,"4259 South Central Avenue, Los Angeles",34.0063681,-118.2566858,northeast,34.00771713,-118.2552486,https://gilbert90605.wixsite.com/unitedacceptance,4259 South Central Avenue, Los Angeles,90240,insurance_agency,,,,,,,,
ChIJs3JXFGHIwoARSjDHNmEyMc8,ChIJs3JXFGHIwoARSjDHNmEyMc8,Dunbar Village,4.6,9,"4225 South Central Avenue, Los Angeles",34.006821,-118.256716,northeast,34.00809408,-118.255357,http://www.tsahousing.com/affordable_housing.php?property=1598&name=Dunbar_Village,4225 South Central Avenue, Los Angeles,90240,,,,,,,,,
ChIJscssEmHIwoARbQ7MuA9in_c,ChIJscssEmHIwoARbQ7MuA9in_c,Westport Construction,,,"4233 South Central Avenue, Los Angeles",34.0068146,-118.2567852,northeast,34.00809088,-118.2553916,,4233 South Central Avenue, Los Angeles,90240,general_contractor,,,,,,,,
ChIJkw4sdzLJwoARdsLTj_slBgQ,ChIJkw4sdzLJwoARdsLTj_slBgQ,Taco Bell,4,359,"4270 South Central Avenue, Los Angeles",34.0059791,-118.256263,northeast,34.00732798,-118.255037,https://locations.tacobell.com/ca/los-angeles/4270-south-central-ave-.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=H730124&utm_content=website&y_source=1_NjE0MzU4OS03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,4270 South Central Avenue, Los Angeles,90240,meal_takeaway,restaurant,food,,,,,,
ChIJARvSHWHIwoARukix4za2WvM,ChIJARvSHWHIwoARukix4za2WvM,JC Footwear,5,6,"4275 South Central Avenue, Los Angeles",34.0059356,-118.2566702,northeast,34.00728958,-118.2552405,http://jcshoes05.wixsite.com/website,4275 South Central Avenue, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJhY0KBWHIwoARGS6jkkPvbkg,ChIJhY0KBWHIwoARGS6jkkPvbkg,Agape Funeral Home,4.7,161,"4250 South Central Avenue, Los Angeles",34.0064756,-118.2561504,northeast,34.00788178,-118.25474,,4250 South Central Avenue, Los Angeles,90240,funeral_home,,,,,,,,
ChIJ051y5WDIwoARHo-UruqEBO8,ChIJ051y5WDIwoARHo-UruqEBO8,Cascada Refrescante,4.6,578,"4312 South Central Avenue, Los Angeles",34.0056104,-118.2561205,northeast,34.00694088,-118.2546522,,4312 South Central Avenue, Los Angeles,90240,food,,,,,,,,
ChIJWYS15mDIwoARZxlLPj4M2OY,ChIJWYS15mDIwoARZxlLPj4M2OY,Council member Curren D. Price Jr.,2.3,25,"4301 South Central Avenue, Los Angeles",34.0054274,-118.2567716,northeast,34.00677593,-118.2552898,http://www.the-new-ninth.com/,4301 South Central Avenue, Los Angeles,90240,health,,,,,,,,
ChIJRce-EmHIwoARLXgcCLIZrvw,ChIJRce-EmHIwoARLXgcCLIZrvw,Mercado Garibaldi,4.4,42,"4212 South Central Avenue, Los Angeles",34.0070638,-118.2563402,northeast,34.00841553,-118.2550767,,4212 South Central Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJzx5K4WDIwoARIUrZerIstkQ,ChIJzx5K4WDIwoARIUrZerIstkQ,Central Avenue Farmers' Market,4.5,118,"4301 South Central Avenue, Los Angeles",34.0053028,-118.2567959,northeast,34.00665258,-118.2553015,http://www.seela.org/,4301 South Central Avenue, Los Angeles,90240,,,,,,,,,
ChIJn8MvGWHIwoARrCB_YejciSE,ChIJn8MvGWHIwoARrCB_YejciSE,Edan Session,3,3,"4267 South Central Avenue, Los Angeles",34.006101,-118.256823,northeast,34.00745008,-118.255317,,4267 South Central Avenue, Los Angeles,90240,store,,,,,,,,
ChIJy6LeG2HIwoARrTGPf8oXO2A,ChIJy6LeG2HIwoARrTGPf8oXO2A,Maof,4.8,4,Los Angeles,34.0062024,-118.2566623,northeast,34.00755598,-118.2552367,http://www.maof.org/,,Los Angeles,90240,,,,,,,,,
ChIJT_ghHGHIwoARB-UftySS3h8,ChIJT_ghHGHIwoARB-UftySS3h8,Diego's Thrith Shop,5,1,"4269 South Central Avenue, Los Angeles",34.0060254,-118.25666,northeast,34.00737443,-118.2552355,,4269 South Central Avenue, Los Angeles,90240,store,,,,,,,,
ChIJK2XoA2HIwoAR44EppbCIDNQ,ChIJK2XoA2HIwoAR44EppbCIDNQ,KFC,3.5,158,"4270 South Central Avenue, Los Angeles",34.0060306,-118.2562702,northeast,34.00737948,-118.2550406,https://locations.kfc.com/ca/los-angeles/4270-south-central-ave,4270 South Central Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJV3YYprvJwoARruq2rDAOpy4,ChIJV3YYprvJwoARruq2rDAOpy4,Dunbar Hotel,,,"4225 South Central Avenue, Los Angeles",34.0068655,-118.2567376,northeast,34.00811633,-118.2553678,,4225 South Central Avenue, Los Angeles,90240,,,,,,,,,
ChIJ920SnzzJwoARqFOG8O28KE0,ChIJ920SnzzJwoARqFOG8O28KE0,Delicious at the Dunbar,4.5,156,"4229 South Central Avenue, Los Angeles",34.0068607,-118.2567696,northeast,34.00811393,-118.2553838,http://deliciousatthedunbar.com/,4229 South Central Avenue, Los Angeles,90240,bar,restaurant,food,,,,,,
ChIJ1yIuHGHIwoARdMUQrMKZAHc,ChIJ1yIuHGHIwoARdMUQrMKZAHc,"""Yisel"" Fashion",5,2,"4273 South Central Avenue, Los Angeles",34.0059795,-118.2566693,northeast,34.00731148,-118.2552401,,4273 South Central Avenue, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJTeFvEmHIwoAR-rSaDIKxVeo,ChIJTeFvEmHIwoAR-rSaDIKxVeo,La Jungla Del Encanto,3.5,6,"4218 South Central Avenue, Los Angeles",34.0069445,-118.2561923,northeast,34.00829303,-118.2550025,,4218 South Central Avenue, Los Angeles,90240,store,,,,,,,,
ChIJWxtj4mDIwoARC-AtixxCySM,ChIJWxtj4mDIwoARC-AtixxCySM,Central Cnvrsn 34.5@ 43rd St.,,,"4279 South Central Avenue, Los Angeles",34.0058665,-118.2566455,northeast,34.00725503,-118.2552282,,4279 South Central Avenue, Los Angeles,90240,supermarket,grocery_or_supermarket,food,store,,,,,
ChIJUwDoHWHIwoARIisuXexWeMo,ChIJUwDoHWHIwoARIisuXexWeMo,99¢ El Durango Up Store,5,1,"4279 South Central Avenue, Los Angeles",34.0058728,-118.2566823,northeast,34.00725818,-118.2552466,,4279 South Central Avenue, Los Angeles,90240,store,,,,,,,,
ChIJk7VObWHIwoARNLXD12tDlaU,ChIJk7VObWHIwoARNLXD12tDlaU,Any's Thrift Store,,,"4208 South Central Avenue, Los Angeles",34.0071625,-118.2562374,northeast,34.00851108,-118.2550255,,4208 South Central Avenue, Los Angeles,90240,store,,,,,,,,
ChIJzzxN42DIwoARjWsZI9d-Zqs,ChIJzzxN42DIwoARjWsZI9d-Zqs,Panda King Chinese Food,4,42,"4310 South Central Avenue, Los Angeles",34.0056144,-118.2561996,northeast,34.00693498,-118.2548432,,4310 South Central Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJeTP2bWHIwoAR6Hge7Hddlqg,ChIJeTP2bWHIwoAR6Hge7Hddlqg,Diana's Salon Unisex,3.6,5,"4200 South Central Avenue, Los Angeles",34.0074227,-118.256321,northeast,34.00877143,-118.2550679,,4200 South Central Avenue, Los Angeles,90240,beauty_salon,,,,,,,,
ChIJf9T7bWHIwoARSLgTJWOOsA0,ChIJf9T7bWHIwoARSLgTJWOOsA0,Diana`s Salon Nails,4,3,"1102 East 42nd Street, Los Angeles",34.007439,-118.2563411,northeast,34.00883348,-118.2549934,,1102 East 42nd Street, Los Angeles,90240,beauty_salon,store,,,,,,,
ChIJBaIj72DIwoARK2U8e73ZXKg,ChIJBaIj72DIwoARK2U8e73ZXKg,Central Constituents Community Central,,,"4323 South Central Avenue, Los Angeles",34.0054272,-118.2567809,northeast,34.00677693,-118.2552945,,4323 South Central Avenue, Los Angeles,90240,,,,,,,,,
ChIJ_VFIb2HIwoARy0BzP_lnD8U,ChIJ_VFIb2HIwoARy0BzP_lnD8U,Flower Shop,,,"4171 South Central Avenue, Los Angeles",34.0076401,-118.2566465,northeast,34.00894328,-118.2554618,,4171 South Central Avenue, Los Angeles,90240,florist,store,,,,,,,
ChIJ68OHN2HIwoARvURgNhsKLsU,ChIJ68OHN2HIwoARvURgNhsKLsU,Construction,,,"1019 East 42nd Place, Los Angeles",34.0068824,-118.2578404,northeast,34.00812098,-118.2564903,,1019 East 42nd Place, Los Angeles,90240,general_contractor,,,,,,,,
ChIJ__aHaGHIwoARMPm0wPKEnAE,ChIJ__aHaGHIwoARMPm0wPKEnAE,Emmanuel Barber And Beauty Salon,4,1,"1063A East 42nd Street, Los Angeles",34.0076215,-118.2568643,northeast,34.00893398,-118.2555707,,1063A East 42nd Street, Los Angeles,90240,beauty_salon,,,,,,,,
ChIJM24O0GPIwoAR-wd3gtjVews,ChIJM24O0GPIwoAR-wd3gtjVews,Sand Piper Motel,2.7,224,"4112 South Central Avenue, Los Angeles",34.0089,-118.2563,northeast,34.01014748,-118.2550586,http://www.sandpipermotel-la.us/,4112 South Central Avenue, Los Angeles,90240,lodging,,,,,,,,
ChIJUdr0xWPIwoAReTkssNoeydk,ChIJUdr0xWPIwoAReTkssNoeydk,Central Inn Motel,3.6,287,"4074 South Central Avenue, Los Angeles",34.0093502,-118.2562945,northeast,34.01070053,-118.2548724,,4074 South Central Avenue, Los Angeles,90240,lodging,,,,,,,,
ChIJ0ebUwmPIwoAR8vEJYnaCRvY,ChIJ0ebUwmPIwoAR8vEJYnaCRvY,Metro by T-Mobile,4.4,28,"4101 South Central Avenue, Los Angeles",34.0090005,-118.2567309,northeast,34.01034973,-118.2552746,https://www.metrobyt-mobile.com/?cid=YEXT%7CGM-BD%7CListings%7CQ119%7CGoogle%7C,4101 South Central Avenue, Los Angeles,90240,electronics_store,store,,,,,,,
ChIJKcVjwGPIwoARUXSKEMvhtBg,ChIJKcVjwGPIwoARUXSKEMvhtBg,Farmers Insurance - Jorge Saldana,4.8,9,"4065 South Central Avenue #1/2, Los Angeles",34.0095141,-118.2567649,northeast,34.01084343,-118.2555103,https://agents.farmers.com/ca/los-angeles/jorge-saldana?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTU1MjQyMy03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU=,4065 South Central Avenue #1/2, Los Angeles,90240,insurance_agency,,,,,,,,
ChIJyaJ4frjJwoARA8h_Lf_42Nc,ChIJyaJ4frjJwoARA8h_Lf_42Nc,DolEx Dollar Express,3.7,3,"4059 South Central Avenue, Los Angeles",34.0096491,-118.2567087,northeast,34.01099098,-118.2552658,https://www.dolex.com/,4059 South Central Avenue, Los Angeles,90240,finance,,,,,,,,
ChIJXXzSfGHIwoARNvmzurJ_OeU,ChIJXXzSfGHIwoARNvmzurJ_OeU,Central WIC Center,4.4,78,"4150 South Central Avenue, Los Angeles",34.0082537,-118.2563407,northeast,34.00960263,-118.2550784,http://wicforyou.org/,4150 South Central Avenue, Los Angeles,90240,,,,,,,,,
ChIJP4fAwGPIwoARqd4x-q5NGV8,ChIJP4fAwGPIwoARqd4x-q5NGV8,"Osorio ED, Inc",,,"4065 South Central Avenue, Los Angeles",34.0095243,-118.2567619,northeast,34.01090553,-118.2555073,http://osorioed.com/contact-2.html,4065 South Central Avenue, Los Angeles,90240,accounting,finance,,,,,,,
ChIJEzdo22PIwoARaDCXJUg5OqA,ChIJEzdo22PIwoARaDCXJUg5OqA,Masters Tax,4,49,"4109 South Central Avenue #3110, Los Angeles",34.0089118,-118.2567447,northeast,34.01026108,-118.2552813,http://www.masterstaxusa.com/,4109 South Central Avenue #3110, Los Angeles,90240,accounting,finance,,,,,,,
ChIJr8PD2WPIwoARf7BhOeRpUlw,ChIJr8PD2WPIwoARf7BhOeRpUlw,Las Alondras Bakery,4.5,194,"4118 & 4120, South Central Avenue, Los Angeles",34.0085765,-118.2562859,northeast,34.00992523,-118.2550513,http://www.lasalondrasbakery.org/,4118 & 4120, South Central Avenue,90240,bakery,cafe,restaurant,food,store,,,,
