,Google_ID,Google_Name,Google_Rating,Google_Total_Ratings,geometry__location__lat,geometry__location__lng,website,address,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009,id,is_closed,url,review_count,rating,Yelp_Data_Exists,Google_Website_Exists,Both_Website_and_Yelp_Data_Exists,Either_Website_or_Yelp_Data_Exists,is_food_service,TIGER Match Type,TIGER Output Address,Tract Code,geometry,tract
10002,ChIJYUnz6jG-woARiYnuXz4dth8,Crispy Brows Studio,4.2,12.0,34.1077196,-118.273031,http://crispybrowsstudio.com/,2728 Griffith Park Boulevard,90027,store,,,,,,,,,aBumKrPjLyFwKqy8blL0dA,False,https://www.yelp.com/biz/crispy-brows-studio-los-feliz-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,61.0,4.5,1,1,1,1,0.0,Exact,"2728 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.273031 34.1077196),195201
10003,ChIJl0B72cvAwoARNiWbBLk-EEc,PostalWorks,3.4,28.0,34.106809399999996,-118.2718939,http://www.postalworkssilverlake.com/,2658 Griffith Park Boulevard,90027,book_store,finance,store,,,,,,,QPk_7ioOSnLVJuEyMaKobQ,False,https://www.yelp.com/biz/postalworks-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,130.0,3.0,1,1,1,1,0.0,Non_Exact,"2658 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90039",195100.0,POINT (-118.2718939 34.1068094),195100
10004,ChIJS-nt3svAwoARSYoUbNvqXtQ,Crossroads Trading,3.9,87.0,34.106736299999994,-118.27193570000001,http://www.crossroadstrading.com/,2656 Griffith Park Boulevard,90027,clothing_store,store,,,,,,,,adGq8QLwk8ZNfy1xXqib_w,False,https://www.yelp.com/biz/crossroads-trading-co-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,200.0,3.0,1,1,1,1,0.0,Non_Exact,"2656 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90039",195100.0,POINT (-118.2719357 34.10673629999999),195100
10005,ChIJQ2Z_28vAwoAR_BksPEtmQ7g,Magpies Softserve,4.7,446.0,34.106857,-118.27194469999999,http://www.magpiessoftserve.com/,2660 Griffith Park Boulevard,90027,food,store,,,,,,,,QyA3-z9RCgvOPxa1d5htSw,False,https://www.yelp.com/biz/magpies-softserve-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,616.0,4.5,1,1,1,1,1.0,Non_Exact,"2660 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90039",195100.0,POINT (-118.2719447 34.106857),195100
10006,ChIJk77CdcnAwoAR1euY_nTA9Y0,Nora Grace Cosmetic Tattoo,,,34.1077196,-118.273031,https://www.noragracecosmetictattoo.com/contact/,2728 Griffith Park Boulevard,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"2728 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.273031 34.1077196),195201
10007,ChIJEXZ8ccnAwoARdG3kLq_LsBI,Viktor Benes Bakery,4.1,19.0,34.1078549,-118.27247630000001,http://www.viktorbenes.com/,2725 Hyperion Avenue,90027,bakery,food,store,,,,,,,f7kX-iP6mgW_9VRcd9QWag,False,https://www.yelp.com/biz/viktor-ben%C3%AAs-bakery-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,18.0,3.0,1,1,1,1,1.0,Exact,"2725 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2724763 34.1078549),195201
10008,ChIJB6H91cvAwoARjHf5UoWO6Sk,76,4.3,24.0,34.1067327,-118.27266829999999,https://www.76.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,2635 Hyperion Avenue,90027,gas_station,,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"2635 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2726683 34.1067327),195201
10009,ChIJXykSfcnAwoAROG7qZp48FoU,Nail To Toe Rescue,4.3,34.0,34.1077705,-118.27309939999999,,2726 Griffith Park Boulevard,90027,beauty_salon,,,,,,,,,Ebu87igNimbKVcKWt3riPg,False,https://www.yelp.com/biz/nail-to-toe-rescue-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,202.0,3.5,1,0,0,1,0.0,Exact,"2726 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2730994 34.1077705),195201
10010,ChIJqdUPZsnAwoARNv3LfMktgkk,Hyperion Cleaners Inc,3.7,3.0,34.1075466,-118.27170359999998,,2730 Hyperion Avenue,90027,laundry,,,,,,,,,w0KDYM71K_BA9wWDlgeccQ,False,https://www.yelp.com/biz/hyperion-cleaners-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,62.0,3.5,1,0,0,1,0.0,Exact,"2730 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.2717036 34.1075466),195100
10011,ChIJw4eSpBvBwoARAKk6B70mkWU,Pergolatory,5.0,5.0,34.107136600000004,-118.2731001,,2725 Griffith Park Boulevard,90027,,,,,,,,,,,,,,,0,0,0,0,,Exact,"2725 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2731001 34.1071366),195201
10012,ChIJEZEJyIvHwoARY2xh3ITvXm0,Concept Hardware,,,34.107136600000004,-118.2731001,http://www.concept-hardware.com/,2725 Griffith Park Boulevard #4,90027,hardware_store,store,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"2725 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2731001 34.1071366),195201
10013,ChIJLzw54InBwoARXCQ8mgUVfU8,Walt Disney’s Second Studio Location,5.0,1.0,34.107222,-118.27252250000001,,2701 Hyperion Avenue,90027,museum,,,,,,,,,,,,,,0,0,0,0,0.0,Exact,"2701 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2725225 34.107222),195201
10014,ChIJiTApEyCVwoAR1zWTr0mXOT4,Blue Light Self Taping,3.0,2.0,34.107760600000006,-118.27310859999999,http://www.bluelightselftaping.com/,2732 Griffith Park Boulevard,90027,,,,,,,,,,TcGbO8AkrCbqSE95DFIRQA,True,https://www.yelp.com/biz/blue-light-self-taping-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,4.0,5.0,1,1,1,1,,Exact,"2732 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2731086 34.10776060000001),195201
10015,ChIJzY3ldcnAwoAR2_d0sG0xwUA,Juice Crafters - Juice Bar,4.6,27.0,34.107757799999995,-118.27313970000002,http://www.juicecrafters.com/,2718 Griffith Park Boulevard,90027,restaurant,food,health,store,,,,,,FjeJOpiweItEdygOyv-49A,False,https://www.yelp.com/biz/juice-crafters-los-angeles-15?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,91.0,4.0,1,1,1,1,1.0,Exact,"2718 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2731397 34.10775779999999),195201
10016,ChIJj9Pgyd_BwoARfyonkJeP2fE,Walt Disney's First Studio Lot,4.0,1.0,34.107394299999996,-118.2723044,,2719 Hyperion Avenue,90027,,,,,,,,,,,,,,,0,0,0,0,,Exact,"2719 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2723044 34.1073943),195201
10017,ChIJo0iN1j_BwoARb4quXR3q7xw,Classic Cleaners,4.3,6.0,34.1069922,-118.2724084,,2714 Griffith Park Boulevard,90027,,,,,,,,,,RXkeyrMuAOQ9uSAHnMVj8w,False,https://www.yelp.com/biz/classic-cleaners-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,28.0,2.0,1,0,0,1,,Exact,"2714 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2724084 34.1069922),195201
10018,ChIJU7ts2cvAwoARgolrTwFBxOQ,MEZE,4.2,58.0,34.106922,-118.2718875,http://www.mezekabab.com/,2662 Griffith Park Boulevard,90027,meal_delivery,restaurant,food,health,store,,,,,qrIHMsZLOdKyLhq1o9UdAw,False,https://www.yelp.com/biz/meze-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,311.0,4.0,1,1,1,1,1.0,Non_Exact,"2662 GRIFFITH PARK BLVD, LOS ANGELES, CA, 90039",195100.0,POINT (-118.2718875 34.106922),195100
10019,ChIJ28XaYcnAwoAR6qqfGtyPX5w,Jersey Mike's Subs,4.2,86.0,34.106978999999995,-118.271929,https://www.jerseymikes.com/20229,Next To Trader Joes,90027,meal_takeaway,restaurant,food,store,,,,,,ck-GJ9RYUiFUFFGHnijvqQ,False,https://www.yelp.com/biz/jersey-mikes-subs-los-angeles-28?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,82.0,4.5,1,1,1,1,1.0,,,,POINT (-118.271929 34.106979),195100
10020,ChIJhaKt0MvAwoARVNlrWb6BK_8,Smog Wiser,4.6,18.0,34.1064402,-118.27275729999998,,2629 Hyperion Avenue,90027,car_repair,,,,,,,,,oRtdyhuvidhSjGjudbQtmw,False,https://www.yelp.com/biz/smog-wiser-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,192.0,5.0,1,0,0,1,0.0,Exact,"2629 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2727573 34.1064402),195201
10021,ChIJbY8mw0HBwoARv2700AXaVVc,UPS Access Point location,,,34.1075508,-118.2716881,https://locations.ups.com/ca/losangeles/access-point-location-134426.html,2730 Hyperion Avenue,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"2730 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.2716881 34.1075508),195100
10022,ChIJExvLTrHBwoARjZv_Zcs40Ok,Ooh La La Optometry: Ana Vargas OD,5.0,66.0,34.106336299999995,-118.2726794,https://www.oohlalaoptometry.com/?utm_source=gmb_auth,2627 Hyperion Avenue,90027,health,store,,,,,,,,X4e1fZ74QROT_dRs7P8BcQ,False,https://www.yelp.com/biz/ooh-la-la-optometry-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,42.0,3.5,1,1,1,1,0.0,Exact,"2627 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2726794 34.1063363),195201
10023,ChIJBfulF7TAwoARI_FcQ13r0xg,The Prospect Studios,4.4,63.0,34.103456,-118.2805679,https://studioservices.go.com/prospectstudios/index.html,4151 Prospect Avenue,90027,,,,,,,,,,UaUOZ8AQm9hWIiM9Jg-q-w,False,https://www.yelp.com/biz/prospect-studios-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,7.0,4.5,1,1,1,1,,Exact,"4151 PROSPECT AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2805679 34.103456),195202
10024,ChIJDfbParTAwoARXm5fpfYSqpg,ABC,3.5,45.0,34.102482,-118.2815144,http://abc.com/,4151 Prospect Avenue,90027,,,,,,,,,,VGEmJz9rbEu2IgopAvvjtA,False,https://www.yelp.com/biz/abc-news-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,10.0,1.5,1,1,1,1,,Exact,"4151 PROSPECT AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2815144 34.102482),195202
10025,ChIJic-Z3DfBwoARufBlqNRQQfw,Viking Repair Los Feliz,4.9,10.0,34.102764,-118.2811659,,4151 Prospect Avenue,90027,,,,,,,,,,,,,,,0,0,0,0,,Exact,"4151 PROSPECT AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2811659 34.102764),195202
10026,ChIJDfbParTAwoARJFtJ-gi35NU,Prospect Studios Electric Charging Station,,,34.1035136,-118.28056799999999,,4151 Prospect Avenue,90027,,,,,,,,,,UaUOZ8AQm9hWIiM9Jg-q-w,False,https://www.yelp.com/biz/prospect-studios-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,7.0,4.5,1,0,0,1,,Exact,"4151 PROSPECT AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.280568 34.1035136),195202
10027,ChIJef35mLXAwoARYqjOhfhPbtU,101Heroes.org,,,34.1035329,-118.2773747,,1929 Hollyvista Avenue,90027,,,,,,,,,,,,,,,0,0,0,0,,Exact,"1929 HOLLYVISTA AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2773747 34.1035329),195202
10028,ChIJAQCQCLXAwoARTmku6QtCEFk,James Cox Knits,,,34.1026656,-118.27819699999999,https://jamescoxknits.com/pages/contact-us,3928 Prospect Avenue,90027,store,,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"3928 PROSPECT AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.278197 34.1026656),195202
10029,ChIJ__-rprXAwoARl5EvbUKBUPM,KESTER HEATING AND COOLING,5.0,7.0,34.1032398,-118.2779001,https://pacificcoastheatingandairconditioning.com/,3906 Melbourne Avenue,90027,general_contractor,,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"3906 MELBOURNE AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2779001 34.1032398),195202
10030,ChIJDRYc-jTBwoARl9ROjBUJIXI,Kitchen Bath Remodeling Agoura Hills,,,34.1036742,-118.27840259999998,,3927 Melbourne Avenue #187,90027,home_goods_store,general_contractor,store,,,,,,,,,,,,0,0,0,0,0.0,Exact,"3927 MELBOURNE AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2784026 34.1036742),195202
10031,ChIJObSIwrPAwoARjP0xT4oA7QY,ABC-TV Heliport,4.5,2.0,34.1034257,-118.2793504,,,90027,airport,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.2793504 34.1034257),195202
10032,ChIJ06ArhcrAwoARr4-mBXMQzkM,D V Creators,,,34.102915700000004,-118.2752737,http://dvcreators.net/,2286 Ronda Vista Drive,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"2286 RONDA VISTA DR, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2752737 34.1029157),195202
10033,ChIJmf7NkU7BwoAR6pl0otTjDY0,Perramount,,,34.1026277,-118.2763471,,3844 Franklin Avenue,90027,,,,,,,,,,,,,,,0,0,0,0,,Exact,"3844 FRANKLIN AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2763471 34.1026277),195202
10034,ChIJMeNNstTBwoAReb4_tcYciVY,Radio Walk Steps,,,34.1031908,-118.2764251,,Radio Walk,90027,,,,,,,,,,,,,,,0,0,0,0,,,,,POINT (-118.2764251 34.1031908),195202
10035,ChIJReAlnsrAwoARboKfw1JQvLo,Barefoot Landscape,,,34.10234570000001,-118.2760392,http://barefootlandscape.com/,3835 Franklin Avenue,90027,general_contractor,,,,,,,,,Sdajne3KgYaQF4vRuwjytg,False,https://www.yelp.com/biz/barefoot-landscape-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,5.0,4.5,1,1,1,1,0.0,,,,POINT (-118.2760392 34.10234570000001),195202
10036,ChIJq6HA7MrAwoAR3KaSMjf0iR8,Flying Dog Films,,,34.1028854,-118.27428429999999,,2330 Lyric Avenue,90027,natural_feature,,,,,,,,,,,,,,0,0,0,0,0.0,Exact,"2330 LYRIC AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2742843 34.1028854),195202
10037,ChIJVT2u8srAwoARlSl20XsAc-I,Russo Construction,,,34.103229,-118.27429199999999,,,90027,general_contractor,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.274292 34.103229),195202
10038,ChIJX8rR_crAwoAR47Op00X1jRc,Barbrix,4.3,287.0,34.104129799999995,-118.27287290000001,http://www.barbrix.com/,2442 Hyperion Avenue,90027,bar,restaurant,food,,,,,,,N4pjPdbE4mM1THvdj5085w,False,https://www.yelp.com/biz/barbrix-restaurant-and-wine-bar-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,1165.0,4.0,1,1,1,1,1.0,Exact,"2442 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.2728729 34.1041298),195100
10039,ChIJMwhurcvAwoARQHFGrH_VzV4,Body Builders Gym,4.5,86.0,34.1046597,-118.2730105,https://bodybuildersgym.com/,2516 Hyperion Avenue,90027,gym,health,,,,,,,,k13ZaILSWwhKrOEyawLe-w,False,https://www.yelp.com/biz/body-builders-gym-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,184.0,4.5,1,1,1,1,0.0,Exact,"2516 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.2730105 34.1046597),195100
10040,ChIJ4XW__8rAwoARnkdKg_1gW3Y,Smog One Test Only,4.9,27.0,34.103968,-118.27300600000001,,2436 Hyperion Avenue C,90027,car_repair,,,,,,,,,XpDSLZ14Vr5gte-WrinRdQ,False,https://www.yelp.com/biz/smog-one-test-only-star-station-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,342.0,5.0,1,0,0,1,0.0,Exact,"2436 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.273006 34.103968),195100
10041,ChIJM3seVsrAwoARFE_Hx24LabU,Jesus Ruiz & Gary Lacy Hair & Makeup Salon,,,34.103983299999996,-118.2736672,,2455 Hyperion Avenue,90027,hair_care,health,,,,,,,,Lb8wpNf4CA8gjQ6sOneq7Q,False,https://www.yelp.com/biz/jesus-ruiz-and-gary-lacy-hair-and-makeup-salon-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,9.0,5.0,1,0,0,1,0.0,Exact,"2455 HYPERION AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2736672 34.1039833),195202
10042,ChIJC_nGWcrAwoARa1a6yPiwccs,Baller Hardware Co,4.6,241.0,34.104502399999994,-118.2734733,http://www.ballerhardware.com/,2505 Hyperion Avenue,90027,hardware_store,home_goods_store,store,,,,,,,8fYl7YFnGmHmBfQGITDegg,False,https://www.yelp.com/biz/baller-hardware-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,187.0,4.5,1,1,1,1,0.0,Exact,"2505 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.2734733 34.10450239999999),195201
10043,ChIJl_N8qsvAwoARo5Ydu5yOzIY,Oyler Wu Collaborative,5.0,2.0,34.104251500000004,-118.27288119999999,http://oylerwu.com/,2450 Hyperion Avenue,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"2450 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.2728812 34.1042515),195100
10044,ChIJ8ZdUSMrAwoAREJ4zSL51Xio,Future You Media,,,34.105130700000004,-118.27368100000001,http://futureyoumedia.com/,2525 Hyperion Avenue,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"2525 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.273681 34.1051307),195201
10045,ChIJVVVVVdHAwoARIeoCMuuH-Lw,Silver Lake Tint,5.0,44.0,34.103823,-118.27302399999999,http://silverlaketint.plus/,2436 Hyperion Avenue B,90027,car_repair,,,,,,,,,vplOdwHKrZduNYYB4TwqJQ,False,https://www.yelp.com/biz/silver-lake-tint-los-angeles-14?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,162.0,5.0,1,1,1,1,0.0,Exact,"2436 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.273024 34.103823),195100
10046,ChIJXbR5_YvEwoARhFumLegCqrc,Tomato Pie Pizza Joint,4.6,358.0,34.103959499999995,-118.27373529999998,http://tomatopiepizzajoint.com/,2457 Hyperion Avenue,90027,meal_delivery,restaurant,food,,,,,,,LcL7LoUxlxswt6lzS9pG7w,False,https://www.yelp.com/biz/tomato-pie-pizza-joint-silver-lake?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,1055.0,4.0,1,1,1,1,1.0,Exact,"2457 HYPERION AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2737353 34.10395949999999),195202
10047,ChIJseE3CkrHwoARR2i-wla7kZg,Lady White Co.,5.0,4.0,34.1033151,-118.27346299999999,https://ladywhiteco.com/,2431 Hyperion Avenue,90027,clothing_store,store,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"2431 HYPERION AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.273463 34.1033151),195202
10048,ChIJV8JvssvAwoAR6VdaVXun5I8,Southpaw - an Aveda Men’s Salon,4.7,91.0,34.1048735,-118.2728923,http://southpawla.com/,2522 Hyperion Avenue,90027,hair_care,health,,,,,,,,oefcW04Jxddy0IgkB1SELQ,False,https://www.yelp.com/biz/southpaw-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,200.0,4.5,1,1,1,1,0.0,Exact,"2522 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.2728923 34.1048735),195100
10049,ChIJReiGssvAwoARorCUSP1koqg,The Fix Burger,4.6,312.0,34.104802299999996,-118.27291799999999,http://thefixburger.com/,2520 Hyperion Avenue,90027,restaurant,food,,,,,,,,rMPUk3S0KppytGvrsqmQ8g,False,https://www.yelp.com/biz/the-fix-burger-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,702.0,4.5,1,1,1,1,1.0,Exact,"2520 HYPERION AVE, LOS ANGELES, CA, 90027",195100.0,POINT (-118.272918 34.1048023),195100
10050,ChIJD3puTcrAwoAR43DE8cA0a-A,Tsunami Entertainment,,,34.105130700000004,-118.27368100000001,http://www.tsunamient.com/,2525 Hyperion Avenue,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"2525 HYPERION AVE, LOS ANGELES, CA, 90027",195201.0,POINT (-118.273681 34.1051307),195201
10051,ChIJ1UW8WsrAwoAR6kg8shyqX7s,BALLER ART WARE,4.8,17.0,34.1041379,-118.2739034,,3714 Tracy Street,90027,store,,,,,,,,,c5cWZQi4VnQgNdw_4xDmGQ,False,https://www.yelp.com/biz/baller-art-ware-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,36.0,4.5,1,0,0,1,0.0,Exact,"3714 TRACY ST, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2739034 34.1041379),195202
10052,ChIJTfBpWsrAwoAR4mFu8CUSXts,LALA PRESS La,5.0,1.0,34.104349400000004,-118.2739456,http://lalapress.com/contact_us,3716 Tracy Street,90027,,,,,,,,,,,,,,,0,1,0,1,,Exact,"3716 TRACY ST, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2739456 34.1043494),195202
10053,ChIJj7qp1XfBwoARwkRC9cD-dWc,Kathryn studio,,,34.104152500000005,-118.2745658,,,90027,gym,health,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.2745658 34.1041525),195202
10054,ChIJx9MD0JnBwoAR-QYpJX3M50k,C'NChimney&DryerVentCleaning,4.4,9.0,34.1036894,-118.2740176,,2422 Claremont Avenue,90027,,,,,,,,,,,,,,,0,0,0,0,,Exact,"2422 CLAREMONT AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2740176 34.1036894),195202
10055,ChIJ_ex1-8rAwoARGh4GauIeE40,Hair Spectrum,4.7,6.0,34.1035549,-118.27341440000001,,2439 Hyperion Avenue,90027,beauty_salon,,,,,,,,,yzlt2ZODOG5B_Q6kfoqw7Q,False,https://www.yelp.com/biz/hair-spectrum-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,3.0,4.5,1,0,0,1,0.0,Exact,"2439 HYPERION AVE, LOS ANGELES, CA, 90027",195202.0,POINT (-118.2734144 34.1035549),195202
